comparison,prompt_id,evaluator_id,any_polarity_changed,any_borda_changed,any_best_pick_changed,all_allocations_exact_same,all_magnitudes_same,allocation_l1_change
visible_vs_placebo_same_seed,p080,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.7000000000000002
visible_vs_placebo_same_seed,p081,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.8
visible_vs_placebo_same_seed,p081,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,0.20000000000000004
visible_vs_placebo_same_seed,p081,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.1
visible_vs_placebo_same_seed,p081,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,True,0.5
visible_vs_placebo_same_seed,p082,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p082,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,False,False,0.1
visible_vs_placebo_same_seed,p082,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,False,False,0.3
visible_vs_placebo_same_seed,p082,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p083,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,True,1.0
visible_vs_placebo_same_seed,p083,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.19999999999999996
visible_vs_placebo_same_seed,p083,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.7000000000000002
visible_vs_placebo_same_seed,p083,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.6
visible_vs_placebo_same_seed,p084,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.39999999999999997
visible_vs_placebo_same_seed,p084,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,1.1
visible_vs_placebo_same_seed,p084,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.19999999999999996
visible_vs_placebo_same_seed,p085,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p085,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.1
visible_vs_placebo_same_seed,p085,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.1
visible_vs_placebo_same_seed,p085,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p086,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.30000000000000004
visible_vs_placebo_same_seed,p086,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,1.1
visible_vs_placebo_same_seed,p086,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.3
visible_vs_placebo_same_seed,p086,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,True,False,False,0.3
visible_vs_placebo_same_seed,p087,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,False,False,0.3
visible_vs_placebo_same_seed,p087,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.5
visible_vs_placebo_same_seed,p087,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p088,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.5
visible_vs_placebo_same_seed,p088,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,0.9
visible_vs_placebo_same_seed,p088,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.29999999999999993
visible_vs_placebo_same_seed,p088,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p089,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.2
visible_vs_placebo_same_seed,p089,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,1.6
visible_vs_placebo_same_seed,p089,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.7999999999999998
visible_vs_placebo_same_seed,p089,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.0
visible_vs_placebo_same_seed,p090,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.1
visible_vs_placebo_same_seed,p090,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,0.7000000000000001
visible_vs_placebo_same_seed,p090,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.6
visible_vs_placebo_same_seed,p090,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,0.9
visible_vs_placebo_same_seed,p091,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.3
visible_vs_placebo_same_seed,p091,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,0.8999999999999999
visible_vs_placebo_same_seed,p091,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,0.7999999999999999
visible_vs_placebo_same_seed,p091,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.7999999999999999
visible_vs_placebo_same_seed,p092,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.6
visible_vs_placebo_same_seed,p092,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,True,0.5
visible_vs_placebo_same_seed,p092,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,True,True,0.0
visible_vs_placebo_same_seed,p092,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.3
visible_vs_placebo_same_seed,p093,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,0.9
visible_vs_placebo_same_seed,p093,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.2000000000000002
visible_vs_placebo_same_seed,p093,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p094,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.6
visible_vs_placebo_same_seed,p094,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,1.7
visible_vs_placebo_same_seed,p094,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,True,0.5
visible_vs_placebo_same_seed,p094,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,0.7000000000000001
visible_vs_placebo_same_seed,p095,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p095,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.5
visible_vs_placebo_same_seed,p095,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,False,False,0.30000000000000004
visible_vs_placebo_same_seed,p095,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p096,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,0.20000000000000004
visible_vs_placebo_same_seed,p096,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.3
visible_vs_placebo_same_seed,p096,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,True,False,False,0.5
visible_vs_placebo_same_seed,p097,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.30000000000000004
visible_vs_placebo_same_seed,p097,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,True,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p097,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p097,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.49999999999999994
visible_vs_placebo_same_seed,p098,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,0.8999999999999999
visible_vs_placebo_same_seed,p098,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,0.6
visible_vs_placebo_same_seed,p098,Qwen/Qwen2.5-7B-Instruct::normal_03,True,False,False,False,False,1.0
visible_vs_placebo_same_seed,p098,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,0.9
visible_vs_placebo_same_seed,p099,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,0.6
visible_vs_placebo_same_seed,p099,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,True,0.5
visible_vs_placebo_same_seed,p099,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,0.5
visible_vs_placebo_same_seed,p099,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.10000000000000002
visible_vs_placebo_same_seed,p100,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.39999999999999997
visible_vs_placebo_same_seed,p100,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,False,False,0.2
visible_vs_placebo_same_seed,p100,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,0.6000000000000001
