comparison,prompt_id,evaluator_id,candidate_id,allocation_left,borda_points_left,best_pick_vote_left,allocation_right,borda_points_right,best_pick_vote_right,allocation_change,absolute_allocation_change,allocation_magnitude_same,allocation_exact_same,polarity_changed,borda_changed,best_pick_changed
anchoring_effect,p014,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.3,2.0,0.0,0.3,2.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p014,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.15,1.0,0.0,0.45,3.0,1.0,0.30000000000000004,0.30000000000000004,False,False,False,True,True
anchoring_effect,p014,Qwen/Qwen2.5-7B-Instruct::normal_03,C,0.45,3.0,1.0,-0.1,1.0,0.0,-0.55,0.55,False,False,True,True,True
anchoring_effect,p014,Qwen/Qwen2.5-7B-Instruct::normal_03,D,0.1,0.0,0.0,-0.15,0.0,0.0,-0.25,0.25,False,False,True,False,False
anchoring_effect,p016,Qwen/Qwen2.5-7B-Instruct::normal_03,A,-0.1,1.0,0.0,0.3,2.0,0.0,0.4,0.4,False,False,True,True,False
anchoring_effect,p016,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.3,2.0,0.0,0.45,3.0,1.0,0.15000000000000002,0.15000000000000002,False,False,False,True,True
anchoring_effect,p016,Qwen/Qwen2.5-7B-Instruct::normal_03,C,-0.2,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p016,Qwen/Qwen2.5-7B-Instruct::normal_03,D,0.4,3.0,1.0,-0.05,1.0,0.0,-0.45,0.45,False,False,True,True,True
anchoring_effect,p018,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p018,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.25,2.0,0.0,0.15,2.0,0.0,-0.1,0.1,False,False,False,False,False
anchoring_effect,p018,Qwen/Qwen2.5-7B-Instruct::normal_02,C,0.15,1.0,0.0,-0.25,0.5,0.0,-0.4,0.4,False,False,True,True,False
anchoring_effect,p018,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.15,0.0,0.0,-0.15,0.5,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p093,Qwen/Qwen2.5-7B-Instruct::normal_03,A,-0.1,0.0,0.0,0.4,3.0,1.0,0.5,0.5,False,False,True,True,True
anchoring_effect,p093,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.4,3.0,1.0,0.3,2.0,0.0,-0.10000000000000003,0.10000000000000003,False,False,False,True,True
anchoring_effect,p093,Qwen/Qwen2.5-7B-Instruct::normal_03,C,-0.3,1.0,0.0,-0.1,0.5,0.0,0.19999999999999998,0.19999999999999998,False,False,False,True,False
anchoring_effect,p093,Qwen/Qwen2.5-7B-Instruct::normal_03,D,0.2,2.0,0.0,-0.2,0.5,0.0,-0.4,0.4,True,False,True,True,False
anchoring_effect,p069,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.0,1.5,0.0,0.45,3.0,1.0,0.45,0.45,False,False,True,True,True
anchoring_effect,p069,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.5,3.0,1.0,0.15,2.0,0.0,-0.35,0.35,False,False,False,True,True
anchoring_effect,p069,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.25,0.0,0.0,-0.25,0.5,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p069,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.25,1.5,0.0,-0.15,0.5,0.0,0.1,0.1,False,False,False,True,False
anchoring_effect,p025,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.45,2.0,0.0,0.4,3.0,1.0,-0.04999999999999999,0.04999999999999999,False,False,False,True,True
anchoring_effect,p025,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.3,1.0,0.0,0.3,2.0,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p025,Qwen/Qwen2.5-7B-Instruct::normal_04,C,0.2,3.0,1.0,-0.15,0.5,0.0,-0.35,0.35,False,False,True,True,True
anchoring_effect,p025,Qwen/Qwen2.5-7B-Instruct::normal_04,D,-0.05,0.0,0.0,-0.15,0.5,0.0,-0.09999999999999999,0.09999999999999999,False,False,False,True,False
anchoring_effect,p084,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p084,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.15,2.0,0.0,0.2,2.0,0.0,0.05000000000000002,0.05000000000000002,False,False,False,False,False
anchoring_effect,p084,Qwen/Qwen2.5-7B-Instruct::normal_01,C,-0.25,1.0,0.0,-0.1,1.0,0.0,0.15,0.15,False,False,False,False,False
anchoring_effect,p084,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.15,0.0,0.0,-0.25,0.0,0.0,-0.1,0.1,False,False,False,False,False
anchoring_effect,p042,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p042,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.2,1.0,0.0,0.3,2.0,0.0,0.09999999999999998,0.09999999999999998,False,False,False,True,False
anchoring_effect,p042,Qwen/Qwen2.5-7B-Instruct::normal_01,C,-0.05,0.0,0.0,-0.1,0.0,0.0,-0.05,0.05,False,False,False,False,False
anchoring_effect,p042,Qwen/Qwen2.5-7B-Instruct::normal_01,D,0.3,2.0,0.0,-0.15,1.0,0.0,-0.44999999999999996,0.44999999999999996,False,False,True,True,False
anchoring_effect,p094,Qwen/Qwen2.5-7B-Instruct::normal_01,A,-0.1,0.0,0.0,0.45,2.0,0.0,0.55,0.55,False,False,True,True,False
anchoring_effect,p094,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.3,1.5,0.0,0.15,1.0,0.0,-0.15,0.15,False,False,False,True,False
anchoring_effect,p094,Qwen/Qwen2.5-7B-Instruct::normal_01,C,0.2,1.5,0.0,0.05,0.0,0.0,-0.15000000000000002,0.15000000000000002,False,False,False,True,False
anchoring_effect,p094,Qwen/Qwen2.5-7B-Instruct::normal_01,D,0.4,3.0,1.0,0.35,3.0,1.0,-0.050000000000000044,0.050000000000000044,False,False,False,False,False
anchoring_effect,p059,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.3,1.5,0.0,0.45,3.0,1.0,0.15000000000000002,0.15000000000000002,False,False,False,True,True
anchoring_effect,p059,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.2,1.5,0.0,0.3,2.0,0.0,0.09999999999999998,0.09999999999999998,False,False,False,True,False
anchoring_effect,p059,Qwen/Qwen2.5-7B-Instruct::normal_03,C,-0.1,0.0,0.0,-0.2,1.0,0.0,-0.1,0.1,False,False,False,True,False
anchoring_effect,p059,Qwen/Qwen2.5-7B-Instruct::normal_03,D,0.4,3.0,1.0,-0.05,0.0,0.0,-0.45,0.45,False,False,True,True,True
anchoring_effect,p003,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.4,3.0,1.0,0.5,3.0,1.0,0.09999999999999998,0.09999999999999998,False,False,False,False,False
anchoring_effect,p003,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.3,2.0,0.0,0.2,2.0,0.0,-0.09999999999999998,0.09999999999999998,False,False,False,False,False
anchoring_effect,p003,Qwen/Qwen2.5-7B-Instruct::normal_01,C,-0.1,0.5,0.0,-0.2,0.5,0.0,-0.1,0.1,False,False,False,False,False
anchoring_effect,p003,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.2,0.5,0.0,-0.1,0.5,0.0,0.1,0.1,False,False,False,False,False
anchoring_effect,p032,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.0,2.0,0.0,0.15,2.0,0.0,0.15,0.15,False,False,True,False,False
anchoring_effect,p032,Qwen/Qwen2.5-7B-Instruct::normal_02,B,-0.15,0.5,0.0,-0.25,0.5,0.0,-0.1,0.1,False,False,False,False,False
anchoring_effect,p032,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.25,0.5,0.0,-0.15,0.5,0.0,0.1,0.1,False,False,False,False,False
anchoring_effect,p032,Qwen/Qwen2.5-7B-Instruct::normal_02,D,0.6,3.0,1.0,0.45,3.0,1.0,-0.14999999999999997,0.14999999999999997,False,False,False,False,False
anchoring_effect,p009,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p009,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.3,2.0,0.0,0.25,2.0,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p009,Qwen/Qwen2.5-7B-Instruct::normal_03,C,-0.1,0.5,0.0,-0.15,0.5,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p009,Qwen/Qwen2.5-7B-Instruct::normal_03,D,-0.15,0.5,0.0,-0.15,0.5,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p077,Qwen/Qwen2.5-7B-Instruct::normal_04,A,-0.25,0.0,0.0,0.45,2.0,1.0,0.7,0.7,False,False,True,True,True
anchoring_effect,p077,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.4,3.0,1.0,0.3,3.0,0.0,-0.10000000000000003,0.10000000000000003,False,False,False,False,True
anchoring_effect,p077,Qwen/Qwen2.5-7B-Instruct::normal_04,C,-0.15,2.0,0.0,-0.1,0.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p077,Qwen/Qwen2.5-7B-Instruct::normal_04,D,-0.2,1.0,0.0,-0.15,1.0,0.0,0.05000000000000002,0.05000000000000002,False,False,False,False,False
anchoring_effect,p071,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p071,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.2,1.5,0.0,0.2,1.5,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p071,Qwen/Qwen2.5-7B-Instruct::normal_02,C,0.15,1.5,0.0,-0.2,0.0,0.0,-0.35,0.35,False,False,True,True,False
anchoring_effect,p071,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.2,0.0,0.0,0.15,1.5,0.0,0.35,0.35,False,False,True,True,False
anchoring_effect,p095,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.4,3.0,1.0,0.45,3.0,1.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p095,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.3,2.0,0.0,0.2,2.0,0.0,-0.09999999999999998,0.09999999999999998,False,False,False,False,False
anchoring_effect,p095,Qwen/Qwen2.5-7B-Instruct::normal_01,C,-0.15,0.5,0.0,-0.2,0.0,0.0,-0.05000000000000002,0.05000000000000002,False,False,False,True,False
anchoring_effect,p095,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.15,0.5,0.0,-0.15,1.0,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p078,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.45,1.5,0.0,0.45,3.0,1.0,0.0,0.0,True,True,False,True,True
anchoring_effect,p078,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.3,1.5,0.0,0.15,1.5,0.0,-0.15,0.15,False,False,False,False,False
anchoring_effect,p078,Qwen/Qwen2.5-7B-Instruct::normal_03,C,-0.15,0.0,0.0,-0.25,0.0,0.0,-0.1,0.1,False,False,False,False,False
anchoring_effect,p078,Qwen/Qwen2.5-7B-Instruct::normal_03,D,-0.1,3.0,1.0,-0.15,1.5,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,True,True
anchoring_effect,p098,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p098,Qwen/Qwen2.5-7B-Instruct::normal_01,B,-0.15,1.0,0.0,-0.1,1.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p098,Qwen/Qwen2.5-7B-Instruct::normal_01,C,-0.15,0.0,0.0,-0.3,0.0,0.0,-0.15,0.15,False,False,False,False,False
anchoring_effect,p098,Qwen/Qwen2.5-7B-Instruct::normal_01,D,0.25,2.0,0.0,-0.15,2.0,0.0,-0.4,0.4,False,False,True,False,False
anchoring_effect,p017,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.0,0.5,0.0,0.45,3.0,1.0,0.45,0.45,False,False,True,True,True
anchoring_effect,p017,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.25,2.0,0.0,0.25,2.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p017,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.25,0.5,0.0,-0.2,1.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p017,Qwen/Qwen2.5-7B-Instruct::normal_02,D,0.5,3.0,1.0,-0.1,0.0,0.0,-0.6,0.6,False,False,True,True,True
anchoring_effect,p072,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p072,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.15,1.5,0.0,0.15,2.0,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p072,Qwen/Qwen2.5-7B-Instruct::normal_04,C,-0.25,0.0,0.0,-0.25,0.5,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p072,Qwen/Qwen2.5-7B-Instruct::normal_04,D,-0.15,1.5,0.0,-0.15,0.5,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p036,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.45,0.0,1.0,0.5,3.0,1.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p036,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.2,1.0,0.0,0.25,2.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p036,Qwen/Qwen2.5-7B-Instruct::normal_01,C,-0.15,2.0,0.0,-0.15,0.5,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p036,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.2,3.0,0.0,-0.1,0.5,0.0,0.1,0.1,False,False,False,True,False
anchoring_effect,p061,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.4,3.0,1.0,0.4,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p061,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.3,2.0,0.0,0.3,2.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p061,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.15,1.0,0.0,-0.15,1.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p061,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.15,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p039,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.45,3.0,1.0,0.4,3.0,1.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p039,Qwen/Qwen2.5-7B-Instruct::normal_04,B,-0.15,1.0,0.0,0.2,2.0,0.0,0.35,0.35,False,False,True,True,False
anchoring_effect,p039,Qwen/Qwen2.5-7B-Instruct::normal_04,C,-0.25,2.0,0.0,-0.2,1.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p039,Qwen/Qwen2.5-7B-Instruct::normal_04,D,-0.15,0.0,0.0,-0.2,0.0,0.0,-0.05000000000000002,0.05000000000000002,False,False,False,False,False
anchoring_effect,p088,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.4,3.0,1.0,0.45,3.0,1.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p088,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.3,2.0,0.0,0.15,2.0,0.0,-0.15,0.15,False,False,False,False,False
anchoring_effect,p088,Qwen/Qwen2.5-7B-Instruct::normal_03,C,-0.2,0.5,0.0,-0.25,0.5,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p088,Qwen/Qwen2.5-7B-Instruct::normal_03,D,-0.1,0.5,0.0,-0.15,0.5,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p079,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.15,1.5,0.0,0.2,1.5,0.0,0.05000000000000002,0.05000000000000002,False,False,False,False,False
anchoring_effect,p079,Qwen/Qwen2.5-7B-Instruct::normal_04,B,-0.15,0.0,0.0,-0.2,0.0,0.0,-0.05000000000000002,0.05000000000000002,False,False,False,False,False
anchoring_effect,p079,Qwen/Qwen2.5-7B-Instruct::normal_04,C,0.45,3.0,1.0,0.5,3.0,1.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p079,Qwen/Qwen2.5-7B-Instruct::normal_04,D,0.25,1.5,0.0,-0.1,1.5,0.0,-0.35,0.35,False,False,True,False,False
anchoring_effect,p079,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.45,2.0,0.0,0.3,2.0,0.0,-0.15000000000000002,0.15000000000000002,False,False,False,False,False
anchoring_effect,p079,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.3,3.0,1.0,0.2,1.0,0.0,-0.09999999999999998,0.09999999999999998,False,False,False,True,True
anchoring_effect,p079,Qwen/Qwen2.5-7B-Instruct::normal_02,C,0.15,1.0,0.0,0.4,3.0,1.0,0.25,0.25,False,False,False,True,True
anchoring_effect,p079,Qwen/Qwen2.5-7B-Instruct::normal_02,D,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p052,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.45,3.0,1.0,0.4,2.5,1.0,-0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p052,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.15,2.0,0.0,-0.2,0.5,0.0,-0.35,0.35,False,False,True,True,False
anchoring_effect,p052,Qwen/Qwen2.5-7B-Instruct::normal_04,C,-0.25,0.5,0.0,0.3,2.5,0.0,0.55,0.55,False,False,True,True,False
anchoring_effect,p052,Qwen/Qwen2.5-7B-Instruct::normal_04,D,-0.15,0.5,0.0,-0.1,0.5,0.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p063,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.45,3.0,1.0,0.45,1.0,1.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p063,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.15,2.0,0.0,0.3,0.0,0.0,0.15,0.15,False,False,False,True,False
anchoring_effect,p063,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.25,1.0,0.0,0.25,3.0,0.0,0.5,0.5,True,False,True,True,False
anchoring_effect,p063,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.15,0.0,0.0,0.0,2.0,0.0,0.15,0.15,False,False,True,True,False
anchoring_effect,p001,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.45,1.0,1.0,0.5,3.0,1.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p001,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.15,0.0,0.0,-0.15,1.0,0.0,-0.3,0.3,True,False,True,True,False
anchoring_effect,p001,Qwen/Qwen2.5-7B-Instruct::normal_03,C,-0.25,3.0,0.0,-0.25,2.0,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p001,Qwen/Qwen2.5-7B-Instruct::normal_03,D,-0.15,2.0,0.0,-0.1,0.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p034,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.45,3.0,0.0,0.3,2.0,0.0,-0.15000000000000002,0.15000000000000002,False,False,False,True,False
anchoring_effect,p034,Qwen/Qwen2.5-7B-Instruct::normal_03,B,0.15,2.0,0.0,0.45,3.0,1.0,0.30000000000000004,0.30000000000000004,False,False,False,True,True
anchoring_effect,p034,Qwen/Qwen2.5-7B-Instruct::normal_03,C,0.3,1.0,1.0,-0.1,1.0,0.0,-0.4,0.4,False,False,True,False,True
anchoring_effect,p034,Qwen/Qwen2.5-7B-Instruct::normal_03,D,0.1,0.0,0.0,-0.15,0.0,0.0,-0.25,0.25,False,False,True,False,False
anchoring_effect,p098,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.45,3.0,1.0,0.4,3.0,1.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p098,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.15,1.0,0.0,-0.1,1.0,0.0,-0.25,0.25,False,False,True,False,False
anchoring_effect,p098,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.1,0.0,0.0,-0.3,0.0,0.0,-0.19999999999999998,0.19999999999999998,False,False,False,False,False
anchoring_effect,p098,Qwen/Qwen2.5-7B-Instruct::normal_02,D,0.3,2.0,0.0,0.2,2.0,0.0,-0.09999999999999998,0.09999999999999998,False,False,False,False,False
anchoring_effect,p061,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.4,3.0,1.0,0.45,3.0,1.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p061,Qwen/Qwen2.5-7B-Instruct::normal_01,B,0.2,2.0,0.0,0.15,2.0,0.0,-0.05000000000000002,0.05000000000000002,False,False,False,False,False
anchoring_effect,p061,Qwen/Qwen2.5-7B-Instruct::normal_01,C,-0.25,0.5,0.0,-0.25,0.5,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p061,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.15,0.5,0.0,-0.15,0.5,0.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p057,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.45,3.0,1.0,0.45,3.0,1.0,0.0,0.0,True,True,False,False,False
anchoring_effect,p057,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.3,2.0,0.0,0.25,2.0,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p057,Qwen/Qwen2.5-7B-Instruct::normal_04,C,-0.1,0.5,0.0,-0.2,0.5,0.0,-0.1,0.1,False,False,False,False,False
anchoring_effect,p057,Qwen/Qwen2.5-7B-Instruct::normal_04,D,-0.15,0.5,0.0,-0.1,0.5,0.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p080,Qwen/Qwen2.5-7B-Instruct::normal_02,A,-0.15,0.0,0.0,0.45,1.5,0.0,0.6,0.6,False,False,True,True,False
anchoring_effect,p080,Qwen/Qwen2.5-7B-Instruct::normal_02,B,-0.25,2.0,0.0,0.3,1.5,0.0,0.55,0.55,False,False,True,True,False
anchoring_effect,p080,Qwen/Qwen2.5-7B-Instruct::normal_02,C,0.45,3.0,1.0,0.0,3.0,1.0,-0.45,0.45,False,False,True,False,False
anchoring_effect,p080,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.15,1.0,0.0,-0.25,0.0,0.0,-0.1,0.1,False,False,False,True,False
anchoring_effect,p041,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.35,3.0,1.0,0.45,3.0,1.0,0.10000000000000003,0.10000000000000003,False,False,False,False,False
anchoring_effect,p041,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.25,2.0,0.0,0.15,2.0,0.0,-0.1,0.1,False,False,False,False,False
anchoring_effect,p041,Qwen/Qwen2.5-7B-Instruct::normal_04,C,0.2,0.5,0.0,-0.25,0.5,0.0,-0.45,0.45,False,False,True,False,False
anchoring_effect,p041,Qwen/Qwen2.5-7B-Instruct::normal_04,D,0.2,0.5,0.0,-0.15,0.5,0.0,-0.35,0.35,False,False,True,False,False
anchoring_effect,p099,Qwen/Qwen2.5-7B-Instruct::normal_01,A,0.45,2.0,1.0,0.45,2.0,0.0,0.0,0.0,True,True,False,False,True
anchoring_effect,p099,Qwen/Qwen2.5-7B-Instruct::normal_01,B,-0.1,0.0,0.0,-0.15,0.0,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p099,Qwen/Qwen2.5-7B-Instruct::normal_01,C,0.3,3.0,0.0,0.3,3.0,1.0,0.0,0.0,True,True,False,False,True
anchoring_effect,p099,Qwen/Qwen2.5-7B-Instruct::normal_01,D,-0.15,1.0,0.0,-0.1,1.0,0.0,0.04999999999999999,0.04999999999999999,False,False,False,False,False
anchoring_effect,p073,Qwen/Qwen2.5-7B-Instruct::normal_03,A,0.45,2.0,0.0,0.45,3.0,1.0,0.0,0.0,True,True,False,True,True
anchoring_effect,p073,Qwen/Qwen2.5-7B-Instruct::normal_03,B,-0.15,0.0,0.0,0.25,2.0,0.0,0.4,0.4,False,False,True,True,False
anchoring_effect,p073,Qwen/Qwen2.5-7B-Instruct::normal_03,C,0.3,3.0,1.0,-0.2,0.5,0.0,-0.5,0.5,False,False,True,True,True
anchoring_effect,p073,Qwen/Qwen2.5-7B-Instruct::normal_03,D,-0.1,1.0,0.0,-0.1,0.5,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p030,Qwen/Qwen2.5-7B-Instruct::normal_02,A,0.45,2.0,0.0,0.4,3.0,1.0,-0.04999999999999999,0.04999999999999999,False,False,False,True,True
anchoring_effect,p030,Qwen/Qwen2.5-7B-Instruct::normal_02,B,0.3,3.0,1.0,0.3,2.0,0.0,0.0,0.0,True,True,False,True,True
anchoring_effect,p030,Qwen/Qwen2.5-7B-Instruct::normal_02,C,-0.15,0.0,0.0,-0.15,0.5,0.0,0.0,0.0,True,True,False,True,False
anchoring_effect,p030,Qwen/Qwen2.5-7B-Instruct::normal_02,D,-0.1,1.0,0.0,-0.15,0.5,0.0,-0.04999999999999999,0.04999999999999999,False,False,False,True,False
anchoring_effect,p024,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.3,1.5,0.0,0.35,3.0,1.0,0.04999999999999999,0.04999999999999999,False,False,False,True,True
anchoring_effect,p024,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.2,1.5,0.0,0.3,2.0,0.0,0.09999999999999998,0.09999999999999998,False,False,False,True,False
anchoring_effect,p024,Qwen/Qwen2.5-7B-Instruct::normal_04,C,0.45,3.0,1.0,-0.2,0.0,0.0,-0.65,0.65,False,False,True,True,True
anchoring_effect,p024,Qwen/Qwen2.5-7B-Instruct::normal_04,D,-0.05,0.0,0.0,0.15,1.0,0.0,0.2,0.2,False,False,True,True,False
anchoring_effect,p019,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.25,2.0,0.0,0.45,1.5,0.0,0.2,0.2,False,False,False,True,False
anchoring_effect,p019,Qwen/Qwen2.5-7B-Instruct::normal_04,B,0.0,1.0,0.0,0.3,3.0,1.0,0.3,0.3,False,False,True,True,True
anchoring_effect,p019,Qwen/Qwen2.5-7B-Instruct::normal_04,C,0.5,3.0,1.0,-0.15,0.0,0.0,-0.65,0.65,False,False,True,True,True
anchoring_effect,p019,Qwen/Qwen2.5-7B-Instruct::normal_04,D,-0.25,0.0,0.0,-0.1,1.5,0.0,0.15,0.15,False,False,False,True,False
anchoring_effect,p097,Qwen/Qwen2.5-7B-Instruct::normal_04,A,0.45,3.0,1.0,0.4,3.0,1.0,-0.04999999999999999,0.04999999999999999,False,False,False,False,False
