allocation_recovered_from_invalid,allocation_retry_count,ballot_id,ballot_index,baseline_replicate_index,condition,direction,effective_strength,fresh_baseline_bottom_candidate_id,fresh_baseline_top_candidate_id,intervention,parse_error,raw_absolute_total,raw_output,strength,strict_allocation_errors_json,strict_allocation_valid,target_candidate_id,target_display_id,target_fresh_baseline_rank,target_policy
True,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_04,0,,steered,random2,4.659675128168108,C,A,random2_to_bottom,strict_allocation_invalid_recovered:absolute_total:111;absolute_cents_total_not_numeric,111.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides clear calculations and plausible explanations, while Candidates C and D lack some detail and clarity, and Candidate B has minor inaccuracies in percentage calculations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -11}
        ],
    },
    ""absolute_cents_total"": 100
}",0.1,"[""absolute_total:111"", ""absolute_cents_total_not_numeric""]",False,C,C,4.0,bottom
True,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_04,0,,steered,random2,9.319350256336216,C,A,random2_to_bottom,strict_allocation_invalid_recovered:absolute_total:125;absolute_cents_total_not_numeric,125.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides clear numerical analysis and plausible explanations, while Candidates C and D lack precision in their calculations and explanations, and Candidate B is slightly less detailed than A."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -25}
        ],
        ""absolute_cент_total"": 100
    },
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
}",0.2,"[""absolute_total:125"", ""absolute_cents_total_not_numeric""]",False,C,C,4.0,bottom
True,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_04,0,,steered,random2,2.329837564084054,C,A,random2_to_top,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,115.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides clear numerical analysis and plausible explanations, while Candidates B, C, and D have less detailed or accurate monthover-month calculations and explanations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
    },
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
}",0.05,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,A,A,1.0,top
True,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_04,0,,steered,random2,4.659675128168108,C,A,random2_to_top,strict_allocation_invalid_recovered:absolute_total:111;absolute_cents_total_not_numeric,111.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides clear calculations and plausible explanations, while Candidates C and D lack some detail and clarity, and Candidate B has minor inaccuracies in percentage calculations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -11}
        ],
    },
    ""absolute_cents_total"": 100
}",0.1,"[""absolute_total:111"", ""absolute_cents_total_not_numeric""]",False,A,A,1.0,top
True,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_04,0,,steered,random2,9.319350256336216,C,A,random2_to_top,strict_allocation_invalid_recovered:absolute_total:115,115.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides clear numerical analysis and plausible explanations, while Candidates C and D lack some detail and clarity, and Candidate B is slightly less precise in its calculations and explanations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    },
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
}",0.2,"[""absolute_total:115""]",False,A,A,1.0,top
True,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_04,0,,steered,random3,2.329837564084054,C,A,random3_to_bottom,strict_allocation_invalid_recovered:absolute_total:111;absolute_cents_total_not_numeric,111.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides clear calculations and plausible explanations, while Candidates C and D lack some detail and clarity, and Candidate B has minor inaccuracies in percentage calculations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -11}
        ],
    },
    ""absolute_cents_total"": 100
}",0.05,"[""absolute_total:111"", ""absolute_cents_total_not_numeric""]",False,C,C,4.0,bottom
True,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_04,0,,steered,random3,4.659675128168108,C,A,random3_to_bottom,strict_allocation_invalid_recovered:absolute_total:111,111.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides clear calculations and plausible explanations, while Candidates C and D lack some detail and clarity, and Candidate B has minor calculation errors."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -11}
        ],
        ""absolute_cents_total"": 100
    },
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
}",0.1,"[""absolute_total:111""]",False,C,C,4.0,bottom
True,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_04,0,,steered,random3,9.319350256336216,C,A,random3_to_bottom,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,115.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides clear calculations and plausible explanations, while Candidates C and D lack some detail, and Candidate B has minor calculation errors."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cент_total"": 100
    },
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
}",0.2,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,C,C,4.0,bottom
True,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_04,0,,steered,random3,2.329837564084054,C,A,random3_to_top,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,115.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides clear calculations and plausible explanations, while Candidate B lacks the detailed calculations and explanations. Candidates C and D also lack some details and clarity in their explanations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cент_total"": 100
    },
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
}",0.05,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,A,A,1.0,top
True,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_04,0,,steered,random3,4.659675128168108,C,A,random3_to_top,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,115.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides clear numerical analysis and plausible explanations, while Candidates B, C, and D have less detailed or accurate monthover-month calculations and explanations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
    },
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
}",0.1,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,A,A,1.0,top
True,3,p027::Qwen/Qwen2.5-7B-Instruct::normal_04,0,,steered,random3,9.319350256336216,C,A,random3_to_top,strict_allocation_invalid_recovered:absolute_total:111;absolute_cents_total_not_numeric,111.0,"{
    ""votes"": {
        ""signed_allocation_reason"": ""Candidate A provides clear calculations and plausible explanations, while Candidates C and D lack some detail and clarity, and Candidate B has minor inaccuracies in percentage calculations."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -11}
        ],
    },
    ""absolute_cents_total"": 100
}",0.2,"[""absolute_total:111"", ""absolute_cents_total_not_numeric""]",False,A,A,1.0,top
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_04,1,,baseline,,,,,baseline,strict_allocation_invalid_recovered:absolute_total:106;reported_absolute_total:110,106.0,"{
    ""votes"": {
        ""best_pick"": ""A"",
        ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation using the two-pointer technique, which is efficient and clear."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": 20},
            {""candidate_id"": ""D"", ""cents"": 11}
        ],
        ""absolute_cents_total"": 110
    },
    ""borda_ranking"": [
        [""A""],
        [""B""],
        [""C""],
        [""D""]
    ]
}",,"[""absolute_total:106"", ""reported_absolute_total:110""]",False,,,,
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_04,1,1.0,baseline_replicate,,,,,baseline_replicate,strict_allocation_invalid_recovered:absolute_total:106;reported_absolute_total:110,106.0,"{
    ""votes"": {
        ""best_pick"": ""A"",
        ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation using the two-pointer technique, which is efficient and clear."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": 20},
            {""candidate_id"": ""D"", ""cents"": 11}
        ],
        ""absolute_cents_total"": 110
    },
    ""borda_ranking"": [
        [""A""],
        [""B""],
        [""C""],
        [""D""]
    ]
}",,"[""absolute_total:106"", ""reported_absolute_total:110""]",False,,,,
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_04,1,2.0,baseline_replicate,,,,,baseline_replicate,strict_allocation_invalid_recovered:absolute_total:106;reported_absolute_total:110,106.0,"{
    ""votes"": {
        ""best_pick"": ""A"",
        ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation using the two-pointer technique, which is efficient and clear."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": 20},
            {""candidate_id"": ""D"", ""cents"": 11}
        ],
        ""absolute_cents_total"": 110
    },
    ""borda_ranking"": [
        [""A""],
        [""B""],
        [""C""],
        [""D""]
    ]
}",,"[""absolute_total:106"", ""reported_absolute_total:110""]",False,,,,
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_04,1,,steered,help,2.329837564084054,D,A,help_to_bottom,strict_allocation_invalid_recovered:absolute_total:107;reported_absolute_total:110,107.0,"{
    ""votes"": {
        ""best_pick"": ""A"",
        ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation using the two-pointer technique, which is efficient and clear."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": 20},
            {""candidate_id"": ""D"", ""cents"": 12}
        ],
        ""absolute_cents_total"": 110
    },
    ""borda_ranking"": [
        [""A""],
        [""B""],
        [""C""],
        [""D""]
    ]
}",0.05,"[""absolute_total:107"", ""reported_absolute_total:110""]",False,D,D,4.0,bottom
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_04,1,,steered,help,4.659675128168108,D,A,help_to_bottom,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
    ""votes"": {
        ""best_pick"": ""A"",
        ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation using the two-pointer technique, which is efficient and easy to understand."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""C"", ""cents"": 15},
            {""candidate_id"": ""D"", ""cents"": 10}
        ],
        ""absolute_cents_total"": 100
    }
}",0.1,"[""absolute_total:105""]",False,D,D,4.0,bottom
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_04,1,,steered,help,9.319350256336216,D,A,help_to_bottom,strict_allocation_invalid_recovered:absolute_total:107;reported_absolute_total:110,107.0,"{
    ""votes"": {
        ""best_pick"": ""A"",
        ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation using the two-pointer technique, which is efficient and clear."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": 20},
            {""candidate_id"": ""D"", ""cents"": 12}
        ],
        ""absolute_cents_total"": 110
    },
    ""borda_ranking"": [
        [""A""],
        [""B""],
        [""C""],
        [""D""]
    ]
}",0.2,"[""absolute_total:107"", ""reported_absolute_total:110""]",False,D,D,4.0,bottom
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_04,1,,steered,help,2.329837564084054,D,A,help_to_top,strict_allocation_invalid_recovered:absolute_total:107;reported_absolute_total:110,107.0,"{
    ""votes"": {
        ""best_pick"": ""A"",
        ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation using the two-pointer technique, which is efficient and clear."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": 20},
            {""candidate_id"": ""D"", ""cents"": 12}
        ],
        ""absolute_cents_total"": 110
    },
    ""borda_ranking"": [
        [""A""],
        [""B""],
        [""C""],
        [""D""]
    ]
}",0.05,"[""absolute_total:107"", ""reported_absolute_total:110""]",False,A,A,1.0,top
