prompt_id,evaluator_id,expected_candidate_rows,extracted_candidate_rows,expected_candidate_ids,extracted_candidate_ids,context_candidate_order,context_order_source,context_mode,ballot_field_order,context_sha256,self_context_sha256,missing_span_ids,possibly_truncated_span_ids,self_answer_extracted,input_token_count,self_input_token_count,self_answer_visible_reference,max_model_len
p074,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,A,D,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",3765503d572ffeb673c136255b3b15a43748bfc45f2fc65198aecd790967f5ec,487b85992ecc47476b26c13d0ba4ff8630e3c9f0033fd03a18015ce96838c1c6,,,True,1631,345,False,4096
p074,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,D,A,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",c60a694f203e0c8ad57322c3e749b02cb1676d355749457f2e3f5785f9fd6720,7fd655d27512565e8c7e77abcb21736c4e525035419ec57d912234db681b3ba9,,,True,1631,340,False,4096
p075,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","A,B,C,D",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",e7d285f53ff3ce816cfbadd65db7a364e6bafae0dd73a4ab321ae4c6b14e83f6,02490529c05d4255a70c5ea168a3fa92bb9361d8f1fd4597642e39ffb35feb0a,,,True,1703,408,False,4096
p075,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","A,C,B,D",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",0776347dbb2bc2ceccd5e3eddc612516ad0375e79dbf9d48b54a25ee98d5f7d3,ca5ab75af7a1012b725a238b759db53293fefd882103d088d5ae2497b4d4b4e6,,,True,1703,441,False,4096
p075,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","D,A,B,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",dc907502a54380501d8d3b95163f410cd391f00eb4cc2d26a2f82de4de767942,c62a8f96eb4861c8da013fea54973f44709b1c2eca65446ef579a6177172b9af,,,True,1703,374,False,4096
p075,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,A,D,C",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",d0cf63b70ad7eaf4b84899b22057c85ad40b6a29e64eb08ae04aa44531eb8158,016693d2cd8febc1bec78f51632977bf6abd912511dd93af38475967e21901b7,,,True,1703,410,False,4096
p076,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","A,B,D,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",2745406c2f4d0cea227fadf2fbb31696f18b063b252be4c44cd19c7cf915ce60,597935ed4f847ac8b20d9737ce696b99234af018b9bd580a3822a045904d3519,,,True,1938,521,False,4096
p076,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,D,A,C",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",e61091ff50771adef230b25c5e3173694305a45f26dceb00f41507e1d9108556,b12b81a985b8b46978340f2c4d0fedb7f90f245303e4ce2683768d26307f0773,,,True,1938,521,False,4096
p076,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","D,A,C,B",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",a561e9910df90d6e1ef62b5be2a7a5ac5e590203fe8cd61e40b6cca107f6ef47,b5055b20528472cd2c71d3149589f24e489e40284d292ffb129804fb3541182e,,,True,1938,519,False,4096
p076,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,B,C,D",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",fa835300370d74284f6171f5ab2a7103059992b23056706ae3c295daf2e2197b,e2471c3213ef61d7ee996fc24c5617c61cd5a863c6ad84dbbd8557245001efed,,,True,1938,521,False,4096
p077,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,A,C,B",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",774a38e362d01db0011da62e2207d24d297638950ef1c37781976dcc0c82b898,a20203d32694ac1d4305e5fdd01865a06b1a80b4464a53e711eec3dbee682869,,,True,1656,472,False,4096
p077,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,D,B,A",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",4d1ecd89af3d5f79957b10940229a667b96d31397071898bf00bd9a471f32a73,d427b0a426d532a7b3c2c5c59f49d8625a1d85ca8d06c8aaa7e68ce6f26eedc2,,,True,1656,456,False,4096
p077,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,C,D,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",c6e7fbd6f3cc0c674d9e487a7d71ee5bec7d74425416a3c13818e4c97da8bb04,5ece0c6a0a7ef5c8f67737114cc770253c1c2d0275a11b30d3f1bd6babe7ab1d,,,True,1656,420,False,4096
p077,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,D,C,A",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",6f63e1fbedf7644c340e13315d47a9a2035ac65418ca9e8c5769a428eb1657d1,4c446d7ff4af916400d59c2dea08335e0eb769a123aad04bc956b54ac5c3f9fa,,,True,1656,496,False,4096
p078,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","A,B,D,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",13a42cb8ffcd98ed5d42c888567cee59361015aa58d5b6d86e42585af8ea4aeb,35c7a2a8e684dcdb7c71bb27c06085924f4a57c9147acc41b57f2bc5d7933b3c,,,True,1845,501,False,4096
p078,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,B,A,D",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",31b9c40647bd942ef451ab4c968414405acbfa4aa2ef9b18ea7a95ef869f16e0,e3d02884397a82aec506c7fde8698135d285be790dcd0ab5de489196faf39793,,,True,1845,515,False,4096
p078,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","C,B,A,D",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",4bda120a1b2a2daf58114a3aea5ccb4c45b952770cff0de1315326ad4f1f10a2,09379ce5b5e03c6a05131c6d348f8e4b9bda85c671cfdd3dd479fd58022c80f1,,,True,1845,428,False,4096
p078,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,D,B,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",9c235c7355533b4e208bca58ef17e0ddf52c9e2e4663c3603511084c02f19640,6606d1bf4d4691011a15ac5333902733c2a9118f15a66f52421c551100aedf32,,,True,1845,515,False,4096
p079,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","A,C,B,D",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",2a53ec4472be291a019f8044b8133a5b91b47732d6bcff5b7b426c8146b1ef1b,9297b360cec2072f29b4a918d51f567def7ab5c83e32c451663a4beae139475c,,,True,1893,405,False,4096
p079,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,C,D,A",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",117cc6421cb72d2d8faa606082a13b4db3fb197fcf733ecf887e744b66fc1c01,97479b4e7faeab14b59395083c1cea119f4f018d2fea23f76c23e689eb71f935,,,True,1893,513,False,4096
p079,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,D,A,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",747b3372ef36b6dc26a44296e9c4522008d70c8be4e1d993d05ef85f4e0e88d9,a9517aa493961d5beeff6833a856e91a0f92c585ab3ae60ef5062e1169bf785e,,,True,1893,513,False,4096
p079,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,A,B,D",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",f9c535e225e08fe67263a4f80d8907fd7fcebe112d4e77e40af7fda8dfa6e50e,f599924c6cfab7b3f2fb4162158f7cfa830caa1cc5bbe44275ceeaab9483d120,,,True,1893,304,False,4096
p080,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","B,D,A,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",d1369c088c2031138737e6edeb8c94758ad3de68742676a2a58a888314d44e1a,aa501a76b707116a9a1dac0c23e64a8dd17fd4149db6eacf7af3686bc87a5706,,,True,1728,518,False,4096
p080,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,D,B,A",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",b35055771615538bdce07c465d2639505ce18afff1f2b3c8b7f398537b0b14d9,5cc7eeb12e920f01aec5d2fd2a7d6f91da77d5fe51699eceb7a19635e0ee58b1,,,True,1728,518,False,4096
p080,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,D,A,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",2c1388060bbcdd31c15da04655a84c3289952348e1e03f9f3ec50670e46f3ffa,ee56f9425a3e3df4d5d06f2f248dc12f500b7b4f0d648ef861acc096fe43eac0,,,True,1728,518,False,4096
p080,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,C,A,B",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",03d15e4dec6c3f9d5867cf50a97bf50226d2419b0159b11062a13b718fbc3a63,cea4dd869fdf6cdaca79e44aa95bed30808e7fd1caf04f51e8fffb408010c548,,,True,1728,518,False,4096
p081,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,B,A,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",0c622389b87062bf2571ea2ba7112ea028d45b4c481b865ad26f8fb68111de47,be0e532a3dbad43d92c33b203d32538a73ce3666c665edd20ffa08be682aa7ae,,,True,1902,522,False,4096
p081,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,B,A,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",b88cbc93974b9ad49a874b22c0c66dc8ad00598a6e9ab36627b4a4855ec99124,767062ee87db26c7bbc0b5e5ac41f01e07de54cbfab64e78e0095cf7d85bb85a,,,True,1902,522,False,4096
p081,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,B,D,C",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",64ec91c2e2bdd7b11590b49e61d1aea2fbcc7c9a9148d02cff154cfef4ffe831,fc170330d32653b2b877de41061322142d4986f020e5046104111569d1d75cc0,,,True,1902,413,False,4096
p081,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,B,C,D",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",ba1a0bb05303bdd8d138a725efb6e9cff029cb72314bbec97aa285ed7490e11b,a6ae2eb2b76eaad70c9b6ed2c92a71f1d1b0378897b9176a035e7425d63fe5f5,,,True,1902,522,False,4096
p082,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,B,C,A",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",a090a283c33d1c8b4a9ffd8918d80d3ef5e71ac2ca1df67f901b440ab8f58ca9,6d46b107a33cb3648515818fb56b6273b7823a929e578f0894719ba800f24772,,,True,766,149,False,4096
p082,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,C,B,A",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",fb118ecc4f292da00696418b7a127ae210c2e464a6c7c2591303d9138b9a3c68,d535866eb863df54acf604a218c8a626f8af98ecea8447ce3088aff0c851ee70,,,True,766,146,False,4096
p082,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,B,C,D",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",6c1465ae37117fffa52d890a5d1a2b2c2335059d59ec2e050376eb39a6dd2190,4d2463c8196138e82ef7b2e312dce40f1701a6b56cd1de1fcaab47f903e70724,,,True,766,150,False,4096
p082,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,C,A,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",982c2a4f294276e263763fc237408c548eb25d4ada71837a19012c0ca12be573,bc5e93d6c4cc05e27e21a643c1695e3e288428d7d1a87e21d3f249b100337206,,,True,766,147,False,4096
p083,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,D,A,B",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",45e0f1baf6082dec9205b4fab57858af8f39dc2bbe982cf699afde306660adb2,0e776d6a9f6f933af04d88d834a860ed66ad90dd81fb0fc8d3ebf2b01b3e2499,,,True,866,213,False,4096
p083,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",b5e26f061d4ec07dd3a27fb91d74622ac01ed8a33d3ba1bcb3fe53beac45d39c,98627325644b472e96aaae8f27d7f90c8f22f6c6869a26505910b7d91e43e630,,,True,866,198,False,4096
p083,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,D,A,C",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",cf1f93b9083a41596d08c37477130e1ab99cfabe1cbff243f29a15ad06409294,e362dd4e64bc1f8e88eb0dbb672816ae98a323621a2eecedf6df1b49cb7abb75,,,True,866,193,False,4096
p083,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,D,C,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",41e20f2894bd7f443f722a02f5ba7ecfd0c9cc702b9a83d9101cf28043cf0df8,c4d5708f287ebea067baf3d0848250f22a986d98bc56f2ad6716d9fcbf86ea40,,,True,866,196,False,4096
p084,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","A,B,D,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",693c89a02061d54389b5480c3cd2792bdc513c0a9e3458edbe6f8a6023500295,83d92c0d8bb582c6d7baa989e9c437f2a9a882ba7827859b4ef0290419856315,,,True,1387,206,False,4096
p084,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,D,A,B",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",549123c594d7fd70605766d9308c2302296337d790053341eb6659c8a0e7f63b,3514df802a11bbdc2ba1040e1c406f7a4d55fa1edcb1e6d6d95af04985a0ca78,,,True,1387,217,False,4096
p084,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,A,D,B",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",32e7941df09182fbf45a1795e640d1123bb439b826969440ad226725410cd3cb,a6aa52628f41502cf60415a140a0dd9451616151a05e44ff54fef61129344644,,,True,1387,230,False,4096
p085,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","A,C,D,B",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",34d60386e8089b2199c306fa65d2f2e207c0c8ac4383a0cfad7e1291d05b2629,febe39bb84eeef92224c498b90c43586d121b6f6d6aeaff452ce87300c21fd08,,,True,848,148,False,4096
p085,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,A,B,D",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",4e7630576cc7470c34f7394693854a5beb8032e76f49f7d2b4b680775b8f42c9,1408b1dc60cad8dc117b77bb5a387f8765f5d70869baf39a4830acb1ed4d7c22,,,True,848,140,False,4096
p085,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",8a7751da1f33879e7436c26baf6ab546922d33fe62b48177f07de41c2750c7e7,44155db14b472f809b04ba81ca14287acf28fb06c0c13c1fa07e291891954719,,,True,848,162,False,4096
p085,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,A,D,B",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",2e4a429f9ce38a6d74dedb6abc69a157bf42a3b3f3f96571f20de3d83ac9855b,f22be8aca7ea711a83b0c53f48064b32cfd858dc562fdc0b3712945822881843,,,True,848,161,False,4096
p086,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","B,C,D,A",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",476d4abf88b90ac0adef0d36718474473cff2b2d0d477f3479602fcd0b09a10b,dd8c87d47ec73ec9b13c7079559008474e6cccfa695532b81b8ec01c5d97638e,,,True,1109,281,False,4096
p086,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,B,A,C",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",b6d8a70de7390f8fd6a23f04f79dd693e7e4b64fc73b1a078c8915508e89866e,d4f43fcbfe5abb61a19e43c18cc5304aa68a02cd6ccd213ff6f3c198d0e48775,,,True,1109,279,False,4096
p086,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","D,B,C,A",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",2b4e22dcd979b3aafe0210028f57a01ba4c87ac281b56e8ed71800243aff1ade,dd8c87d47ec73ec9b13c7079559008474e6cccfa695532b81b8ec01c5d97638e,,,True,1109,281,False,4096
p086,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,B,A,C",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",2e8273ed25dfb3e5f8d1a3823274a5189d000c6cd12b0ec722f998911989b278,e0cc5777cc53050f39dbb43a6bb9c6f74fae1ffb8ad7618acb1d3778672bc060,,,True,1109,282,False,4096
p087,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",ae7a0bb307d1052d60c831a7d8cb02c4ae982e091022b460c99dac1698b26303,2a0f12422f7664f5846e8665de30a5bf72b702a22a9b7370590488d25bf725b5,,,True,904,186,False,4096
p087,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,D,C,A",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",30aa1ef16ae0903b4abff2a715d0e37021b84fddeff886e7bc2a21d12db37a55,1980d795aaed49477f3ee0eef0f3a4d5f605ce1f64a5632af4a9145b4bb9140c,,,True,904,193,False,4096
p087,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,B,D,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",e9e5b1a329054e497bddd4b972105296f0de396092b88acd9996b2cf158fda32,6a3baf6c7b0980853e0d333ce1f228770f6e4fff4236916e6acd4a9b598ecaf1,,,True,904,187,False,4096
p087,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,A,C,D",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",aa2155a4a2a85e97e5fd88378b0a36e15d437d52f1fb027211c12fde9c534db2,6b351535a6b0c9fe6cca9d652f0461b66166a38b459cac59bfa5a7a750075e87,,,True,904,196,False,4096
p088,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","A,B,D,C",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",d1a60e58e762a99fe8c5b246a973d45b610d98f3bb5760cdd371fe079de37758,ee6c59d34a30e1779ef27f7a7967d897ef533bbe25963fb1b69a0928d48f7ea6,,,True,1433,240,False,4096
p088,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,C,D,A",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",a7f37412cd89e8d8625bbcf8e32271e68d3eb2f0796ccc90b625330cdd2c37db,b25b29c39ad3c1abdbb70388073d0892c5ce1dfa896de0fc7aca797e91e81d9e,,,True,1433,300,False,4096
p088,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,C,D,A",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",4d54bfc3c285e5c3da9f0feb4ef5d8bfeda0f06481036bbda1bc882ef5a77ad3,38b068b6323b0c881ed3eb3a53f42eca327c3abab134281a8c5b3ee60dcfde61,,,True,1433,351,False,4096
p088,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,A,D,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",2fb13cb46775cb14ccc02c2f04245f43cbb616e9257eb377912ebac5e0e07f2f,283210ac50b8b7860f8a9564e3feb76bf2b51768f2f942e20695fdafc41eea8a,,,True,1433,246,False,4096
p089,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,B,A,D",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",745435e990b4b73e82265b34b695f8ab312f0dbef3d18e6cf96014ae9146f8c8,ebe2f37df96b68093a0f02a1ec352219758d8fb4ba9a2ff9fc29e161ab31dbea,,,True,1193,232,False,4096
p089,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","C,A,D,B",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",337d9e09c1ad7dcced37efed5168aaa376e4bc835ee649416543a563e8c8fa5d,d29307de835f45c0f71ca6f0dccba779e8e324d33f0db87e10dc905569aabdc2,,,True,1193,247,False,4096
p089,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","D,C,B,A",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",067b04fe0d758578f0f25c1bd80907abf102e173a53b79387e2e4b7179cc5064,9a144d2f8339eaf8c0633f229c6cfa4fb2876f2d45b1627fdc5f74a5ac313201,,,True,1193,239,False,4096
p089,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,B,D,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",e6f5304e1b245fbcfbff2c047976b65911500e82efd47644985b0e5e7d2295b0,c47cbeb0f935fbb13b21c75700cb75cb8f0e4e2360a3adcf7e3c07da09cd8027,,,True,1193,234,False,4096
p090,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,B,A,D",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",b5c9e35b3c66c41e6a49255ae10c32f7c94ad1d751476af7a38e08ed178bb474,6b1bd035011b577dd3e634a8ad098f7b6d5fff38743915812d7d4a55b56ea725,,,True,1631,399,False,4096
p090,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,A,C,D",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",0ce16766d1b02709b7030452d0053ed8553289d3680f726b3a54352514583396,dad58a854a7a92d117665aa7a208788d9ce3aafc29a13c25bedf443bf2e0c6f7,,,True,1631,480,False,4096
p090,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","D,A,C,B",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",3e60537f254e372e066c9ea9374c2176c7ce0f2b5f6e2032053815f0b4916b73,1fb515304851de2eb86e9071de818d6eb81508f9de21c4ddff157800a34348d7,,,True,1631,425,False,4096
p090,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,D,C,A",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",bc067c50ca692ce81ddf333a5352b740fce07c2b44c606087b89ec4c6109524d,8e7a40894cc606c68ea15692fa7f97bf96b534cab223aca2bee15bf2c9285afb,,,True,1631,477,False,4096
p091,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",26bb8036f8a402fe0c77d948b62af2679be4787d7c302eb38373598332281958,f5dcd342f7f5c55301ea10a48621afb698691c2f7e3d5d752c554e9e20ca725a,,,True,1575,498,False,4096
p091,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,C,A,B",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",cfac80727593dab0bfdddd70f0f19f9265f354ea7978854896358ea24f09d1e8,4bc7afebc67e743cf4736a1585e4863f89e905485f25f481f7b70d40b0b0c4e0,,,True,1575,469,False,4096
p091,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,C,D,B",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",5e70ed529bc3d19658dd9303e1a9cfb94023e0a254c4db24e443a49292ac8084,5ca4ce83ecf7d99cd1ec27c9277f2275aa192907910d7b9fbc2c817b88ff67bb,,,True,1575,375,False,4096
p091,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,A,B,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",4d3599f26cf0802256f747f03ba50943b505fb49803c1fc127b191da5be064d7,e6987eebb101f88fdbb9f4fe693462bdaa269ecd0ee35d2a8f1e1c755c17bf28,,,True,1575,444,False,4096
p092,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,B,A,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",5e28ddf92a2786874deff8b8d05e200c4d8cf261cdeba3a91b3c96eb440ab89d,61ee2de8cc1f499c3547393454f152b0529226b94ce1355bc10ab7a016865471,,,True,1420,382,False,4096
p092,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","A,D,C,B",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",7f4ffb057a2b9fe826c887f6d372523b50fd32102b04a104fe32c33835b4c8a6,2250a3b36fcf5d6ffe204da077469d52ff89143e1a476fccc4a64c7731f4c527,,,True,1420,439,False,4096
